Genre,Reports,Processed_Reports,Age,Year,Gender,Nationality,Gpa_Label,Char_Count,Word_Count,Average_Word_Length,Average_Sentence_Length,Sentiment_Score,Subjectivity_Score,Sentiment_Label,Cluster,Emotion_Scores,Emotion_Polarity,Emotion_Label,Gpa_Label_Num
Activities and Travelling,"6. ""I'm always looking for fun and interesting things to do on the weekends, but it seems like everything costs money. I wish there were more free events and activities available for students.""",always looking fun interesting thing weekend seems like everything cost money wish free event activity available student,17,5,M,Indonesia,C,120,17,6.117647058823529,120.0,0.4,0.475,Neutral,0,"(0.4, 0.475)",0.4,Positive,2
Activities and Travelling,"7. ""I went on a study abroad program, but I felt like I didn't get enough support from the school. I had trouble adjusting to the new culture and environment, and I wish there had been more resources available to help me.""",went study abroad program felt like didnt get enough support school trouble adjusting new culture environment wish resource available help,21,5,F,Indonesia,B,138,20,5.95,138.0,0.08409090909090909,0.38863636363636367,Neutral,0,"(0.08409090909090909, 0.38863636363636367)",0.08409090909090909,Positive,3
Activities and Travelling,"8. ""I'm really interested in outdoor activities like hiking and camping, but I don't have a car to get to the nearest parks and trails. It's frustrating to feel like I'm missing out on something that I really enjoy.""",really interested outdoor activity like hiking camping car get nearest park trail frustrating feel like missing something really enjoy,17,3,M,Indonesia,C,134,19,6.105263157894737,134.0,0.012499999999999997,0.4875,Neutral,0,"(0.012499999999999997, 0.4875)",0.012499999999999997,Positive,2
Activities and Travelling,"9. ""I went on a trip with a student organization, but the leaders didn't seem very organized. We were always running late or missing important details, and it made the trip more stressful than it needed to be.""",went trip student organization leader didnt seem organized always running late missing important detail made trip stressful needed,19,1,M,Indonesia,C,130,18,6.277777777777778,130.0,-0.033333333333333326,0.5499999999999999,Negative,0,"(-0.033333333333333326, 0.5499999999999999)",-0.033333333333333326,Negative,2
Activities and Travelling,"10. ""I wish there were more opportunities to travel and explore the world while still earning college credit. It would be a great way to combine my academic and personal interests.""",wish opportunity travel explore world still earning college credit would great way combine academic personal interest,27,5,M,Indonesia,C,117,16,6.375,117.0,0.26666666666666666,0.35000000000000003,Neutral,0,"(0.26666666666666666, 0.35000000000000003)",0.26666666666666666,Positive,2
Activities and Travelling,"1. ""I love the study abroad programs offered by our university. They've given me the chance to see the world and experience new cultures, all while earning credit towards my degree.""",love study abroad program offered university theyve given chance see world experience new culture earning credit towards degree,20,1,F,Indonesia,A,127,18,6.111111111111111,127.0,0.3181818181818182,0.5272727272727272,Positive,0,"(0.3181818181818182, 0.5272727272727272)",0.3181818181818182,Positive,4
Activities and Travelling,"2. ""I wish there were more affordable travel options available for students. It's hard to save up enough money to take a trip when you're already paying for tuition, textbooks, and rent.""",wish affordable travel option available student hard save enough money take trip youre already paying tuition textbook rent,25,3,M,Indonesia,B,123,18,5.888888888888889,123.0,0.036111111111111115,0.48055555555555557,Neutral,1,"(0.036111111111111115, 0.48055555555555557)",0.036111111111111115,Positive,3
Activities and Travelling,"3. ""The university-sponsored trips and excursions are always a lot of fun, but they tend to fill up quickly. I wish there were more spots available so that more students could participate.""",universitysponsored trip excursion always lot fun tend fill quickly wish spot available student could participate,18,5,M,Indonesia,B,113,15,6.6,113.0,0.3444444444444444,0.3666666666666667,Neutral,0,"(0.3444444444444444, 0.3666666666666667)",0.3444444444444444,Positive,3
Activities and Travelling,"4. ""I really enjoy hiking and exploring the outdoors, but it can be tough to find good hiking trails and parks nearby. I wish there were more options available for students who want to get outside and explore.""",really enjoy hiking exploring outdoors tough find good hiking trail park nearby wish option available student want get outside explore,19,3,M,Indonesia,B,134,20,5.75,134.0,0.22222222222222224,0.4766666666666667,Neutral,1,"(0.22222222222222224, 0.4766666666666667)",0.22222222222222224,Positive,3
Activities and Travelling,"5. ""I love going to concerts and music festivals, but it's hard to find events that fit within my budget. It would be great if the university offered discounted tickets to students for these types of events.""",love going concert music festival hard find event fit within budget would great university offered discounted ticket student type event,23,4,F,Indonesia,B,135,20,5.8,135.0,0.35208333333333336,0.5729166666666666,Positive,0,"(0.35208333333333336, 0.5729166666666666)",0.35208333333333336,Positive,3
Activities and Travelling,"6. ""I've always been interested in volunteering and giving back to my community, and the university has provided me with some great opportunities to do so. It's been really rewarding to be able to make a difference.""",always interested volunteering giving back community university provided great opportunity really rewarding able make difference,27,2,F,Indonesia,B,128,15,7.6,128.0,0.41,0.575,Positive,0,"(0.41, 0.575)",0.41,Positive,3
Activities and Travelling,"7. ""I wish there were more opportunities to connect with other students who have similar interests. It can be tough to find a community of like-minded individuals on such a large campus.""",wish opportunity connect student similar interest tough find community likeminded individual large campus,26,3,M,Indonesia,B,105,13,7.153846153846154,105.0,-0.043650793650793655,0.5154761904761904,Negative,0,"(-0.043650793650793655, 0.5154761904761904)",-0.043650793650793655,Negative,3
Activities and Travelling,"8. ""I really enjoy exploring new neighborhoods and trying new restaurants, but it can be tough to find affordable options. It would be great if the university offered a foodie club or something similar.""",really enjoy exploring new neighborhood trying new restaurant tough find affordable option would great university offered foodie club something similar,20,1,M,Indonesia,B,151,20,6.6,151.0,0.18063973063973063,0.5654040404040405,Positive,1,"(0.18063973063973063, 0.5654040404040405)",0.18063973063973063,Positive,3
Activities and Travelling,"9. ""I'm not really into partying or going out to bars, but it feels like that's the only social scene available on campus. I wish there were more options for students who want to have fun without drinking.""",really partying going bar feel like thats social scene available campus wish option student want fun without drinking,24,5,M,Indonesia,B,117,18,5.555555555555555,117.0,0.23333333333333334,0.21666666666666667,Neutral,1,"(0.23333333333333334, 0.21666666666666667)",0.23333333333333334,Positive,3
Activities and Travelling,"10. ""I love going to sporting events and cheering on our school's teams. It's a great way to feel connected to the university and get involved in the campus community.""",love going sporting event cheering school team great way feel connected university get involved campus community,22,5,F,Indonesia,D,112,16,6.0625,112.0,0.65,0.675,Positive,0,"(0.65, 0.675)",0.65,Positive,1
Activities and Travelling,"11. ""I wish there were more opportunities for outdoor recreation, like kayaking or camping. It would be great to be able to get away from campus and explore the natural beauty of the area.""",wish opportunity outdoor recreation like kayaking camping would great able get away campus explore natural beauty area,21,2,M,Indonesia,F,118,17,6.0,118.0,0.46666666666666673,0.5916666666666667,Positive,0,"(0.46666666666666673, 0.5916666666666667)",0.46666666666666673,Positive,0
Activities and Travelling,"12. ""I'm really interested in photography, but it can be tough to find good locations to take photos. I wish there were more scenic spots around campus for students to explore.""",really interested photography tough find good location take photo wish scenic spot around campus student explore,25,3,F,Indonesia,F,112,16,6.0625,112.0,0.18703703703703703,0.6444444444444445,Positive,0,"(0.18703703703703703, 0.6444444444444445)",0.18703703703703703,Positive,0
Activities and Travelling,"13. ""I really enjoy attending lectures and talks on campus. It's a great way to learn new things and expand my knowledge beyond my coursework.""",really enjoy attending lecture talk campus great way learn new thing expand knowledge beyond coursework,26,4,M,Indonesia,D,103,15,5.933333333333334,103.0,0.4454545454545455,0.5681818181818182,Positive,0,"(0.4454545454545455, 0.5681818181818182)",0.4454545454545455,Positive,1
